State,date,fips,cases,deaths,month,day
Montana,2020-06-24,30,766,21,6,24
Montana,2020-03-22,30,34,0,3,22
Montana,2020-04-01,30,219,5,4,1
Montana,2020-06-19,30,666,20,6,19
Montana,2020-07-13,30,1908,32,7,13
Montana,2020-04-26,30,448,14,4,26
Montana,2020-05-12,30,461,16,5,12
Montana,2020-05-14,30,462,16,5,14
Montana,2020-06-16,30,614,19,6,16
Montana,2020-07-27,30,3406,47,7,27
Montana,2020-07-14,30,2038,34,7,14
Montana,2020-08-13,30,5430,81,8,13
Montana,2020-05-06,30,456,16,5,6
Montana,2020-05-23,30,479,16,5,23
Montana,2020-03-31,30,198,5,3,31
Montana,2020-04-06,30,319,6,4,6
Montana,2020-06-02,30,523,17,6,2
Montana,2020-04-16,30,415,7,4,16
Montana,2020-07-25,30,3260,46,7,25
Montana,2020-05-22,30,479,16,5,22
Montana,2020-03-27,30,121,1,3,27
Montana,2020-04-19,30,433,10,4,19
Montana,2020-06-01,30,519,17,6,1
Montana,2020-06-27,30,852,22,6,27
Montana,2020-06-06,30,540,18,6,6
Montana,2020-05-11,30,459,16,5,11
Montana,2020-05-03,30,454,16,5,3
Montana,2020-04-25,30,445,14,4,25
Montana,2020-06-21,30,717,20,6,21
Montana,2020-07-04,30,1167,23,7,4
Montana,2020-05-21,30,479,16,5,21
Montana,2020-07-19,30,2533,37,7,19
Montana,2020-08-17,30,5810,82,8,17
Montana,2020-08-20,30,6095,89,8,20
Montana,2020-04-21,30,437,12,4,21
Montana,2020-04-07,30,319,6,4,7
Montana,2020-05-30,30,505,17,5,30
Montana,2020-06-10,30,561,18,6,10
Montana,2020-06-07,30,545,18,6,7
Montana,2020-04-17,30,422,8,4,17
Montana,2020-08-23,30,6444,90,8,23
Montana,2020-05-13,30,462,16,5,13
Montana,2020-03-13,30,4,0,3,13
Montana,2020-06-05,30,539,18,6,5
Montana,2020-07-12,30,1758,29,7,12
Montana,2020-05-18,30,470,16,5,18
Montana,2020-07-18,30,2471,37,7,18
Montana,2020-04-05,30,298,6,4,5
Montana,2020-04-12,30,387,6,4,12
Montana,2020-05-05,30,456,16,5,5
Montana,2020-08-16,30,5751,82,8,16
Montana,2020-05-25,30,479,16,5,25
Montana,2020-05-17,30,468,16,5,17
Montana,2020-08-12,30,5292,80,8,12
Montana,2020-04-27,30,449,14,4,27
Montana,2020-08-10,30,5032,75,8,10
Montana,2020-06-25,30,803,21,6,25
Montana,2020-07-28,30,3491,52,7,28
Montana,2020-04-29,30,451,16,4,29
Montana,2020-06-09,30,554,18,6,9
Montana,2020-04-28,30,451,15,4,28
Montana,2020-04-22,30,439,14,4,22
Montana,2020-04-15,30,404,7,4,15
Montana,2020-07-29,30,3695,54,7,29
Montana,2020-06-04,30,537,17,6,4
Montana,2020-06-20,30,698,20,6,20
Montana,2020-06-29,30,919,22,6,29
Montana,2020-03-24,30,51,0,3,24
Montana,2020-06-26,30,829,22,6,26
Montana,2020-08-09,30,4952,75,8,9
Montana,2020-04-14,30,399,7,4,14
Montana,2020-03-25,30,65,0,3,25
Montana,2020-03-16,30,8,0,3,16
Montana,2020-05-27,30,481,17,5,27
Montana,2020-06-14,30,601,19,6,14
Montana,2020-03-20,30,19,0,3,20
Montana,2020-05-19,30,471,16,5,19
Montana,2020-07-23,30,2924,43,7,23
Montana,2020-04-11,30,377,6,4,11
Montana,2020-04-02,30,241,5,4,2
Montana,2020-07-26,30,3342,46,7,26
Montana,2020-08-14,30,5564,82,8,14
Montana,2020-08-02,30,4193,61,8,2
Montana,2020-06-08,30,548,18,6,8
Montana,2020-06-13,30,588,18,6,13
Montana,2020-03-29,30,161,1,3,29
Montana,2020-05-09,30,458,16,5,9
Montana,2020-03-15,30,6,0,3,15
Montana,2020-04-08,30,332,6,4,8
Montana,2020-03-14,30,6,0,3,14
Montana,2020-05-04,30,456,16,5,4
Montana,2020-08-11,30,5125,77,8,11
Montana,2020-07-11,30,1677,29,7,11
Montana,2020-08-04,30,4360,64,8,4
Montana,2020-07-30,30,3829,55,7,30
Montana,2020-05-08,30,458,16,5,8
Montana,2020-07-05,30,1212,23,7,5
Montana,2020-05-16,30,468,16,5,16
Montana,2020-07-10,30,1593,28,7,10
Montana,2020-08-08,30,4889,75,8,8
Montana,2020-05-20,30,478,16,5,20
Montana,2020-05-26,30,479,17,5,26
Montana,2020-07-16,30,2265,35,7,16
Montana,2020-03-18,30,12,0,3,18
Montana,2020-07-07,30,1327,23,7,7
Montana,2020-08-21,30,6239,90,8,21
Montana,2020-08-07,30,4771,71,8,7
Montana,2020-04-23,30,442,14,4,23
Montana,2020-08-03,30,4249,64,8,3
Montana,2020-03-28,30,147,1,3,28
Montana,2020-07-21,30,2741,40,7,21
Montana,2020-05-10,30,458,16,5,10
Montana,2020-08-01,30,4081,61,8,1
Montana,2020-06-23,30,743,21,6,23
Montana,2020-07-02,30,1083,22,7,2
Montana,2020-06-03,30,525,17,6,3
Montana,2020-04-13,30,394,7,4,13
Montana,2020-04-24,30,444,14,4,24
Montana,2020-05-28,30,485,17,5,28
Montana,2020-07-31,30,3977,60,7,31
Montana,2020-08-19,30,5976,84,8,19
Montana,2020-06-18,30,655,20,6,18
Nebraska,2020-02-27,31,13,0,2,27
Nebraska,2020-02-25,31,13,0,2,25
Nebraska,2020-06-19,31,17591,249,6,19
Nebraska,2020-05-06,31,6771,85,5,6
Nebraska,2020-07-12,31,21214,296,7,12
Nebraska,2020-02-26,31,13,0,2,26
Nebraska,2020-08-06,31,27821,347,8,6
Nebraska,2020-07-01,31,19325,282,7,1
Nebraska,2020-05-12,31,8732,102,5,12
Nebraska,2020-05-02,31,5332,75,5,2
Nebraska,2020-05-09,31,8233,95,5,9
Nebraska,2020-07-22,31,23486,314,7,22
Nebraska,2020-07-31,31,26211,338,7,31
Nebraska,2020-03-12,31,24,0,3,12
Nebraska,2020-06-04,31,15117,193,6,4
Nebraska,2020-03-16,31,33,0,3,16
Nebraska,2020-04-04,31,339,8,4,4
Nebraska,2020-06-01,31,14345,183,6,1
Nebraska,2020-04-06,31,438,10,4,6
Nebraska,2020-06-21,31,17810,252,6,21
Nebraska,2020-03-02,31,13,0,3,2
Nebraska,2020-04-05,31,377,8,4,5
Nebraska,2020-07-23,31,23818,318,7,23
Nebraska,2020-05-04,31,6123,78,5,4
Nebraska,2020-03-05,31,13,0,3,5
Nebraska,2020-08-02,31,26702,338,8,2
Nebraska,2020-05-07,31,7190,91,5,7
Nebraska,2020-06-09,31,15888,199,6,9
Nebraska,2020-05-05,31,6442,81,5,5
Nebraska,2020-04-20,31,1646,33,4,20
Nebraska,2020-06-02,31,14611,187,6,2
Nebraska,2020-03-01,31,13,0,3,1
Nebraska,2020-05-10,31,8328,97,5,10
Nebraska,2020-06-03,31,14866,189,6,3
Nebraska,2020-07-15,31,21979,302,7,15
Nebraska,2020-06-18,31,17415,244,6,18
Nebraska,2020-03-10,31,17,0,3,10
Nebraska,2020-07-09,31,20658,294,7,9
Nebraska,2020-03-03,31,13,0,3,3
Nebraska,2020-03-17,31,36,0,3,17
Nebraska,2020-03-21,31,61,0,3,21
Nebraska,2020-07-24,31,24174,322,7,24
Nebraska,2020-04-03,31,297,6,4,3
Nebraska,2020-07-05,31,19937,285,7,5
Nebraska,2020-04-22,31,1826,42,4,22
Nebraska,2020-03-18,31,43,0,3,18
Nebraska,2020-03-19,31,47,0,3,19
Nebraska,2020-08-15,31,30241,363,8,15
Nebraska,2020-08-01,31,26391,338,8,1
Nebraska,2020-06-28,31,18900,271,6,28
Nebraska,2020-03-11,31,23,0,3,11
Nebraska,2020-05-11,31,8575,99,5,11
Nebraska,2020-05-03,31,5686,77,5,3
Nebraska,2020-08-09,31,28432,353,8,9
Nebraska,2020-06-29,31,19064,273,6,29
Nebraska,2020-04-01,31,249,5,4,1
Nebraska,2020-04-14,31,930,21,4,14
Nebraska,2020-04-23,31,2190,46,4,23
Nebraska,2020-03-20,31,53,0,3,20
Nebraska,2020-02-24,31,12,0,2,24
Nebraska,2020-08-05,31,27489,342,8,5
Nebraska,2020-04-25,31,2898,52,4,25
Nebraska,2020-06-10,31,16025,209,6,10
Nebraska,2020-04-02,31,273,6,4,2
Nebraska,2020-06-08,31,15752,196,6,8
Nebraska,2020-06-07,31,15634,196,6,7
Nebraska,2020-02-28,31,13,0,2,28
Nebraska,2020-02-29,31,13,0,2,29
Nebraska,2020-06-30,31,19194,279,6,30
Nebraska,2020-05-08,31,7830,92,5,8
Nebraska,2020-03-04,31,13,0,3,4
Nebraska,2020-08-20,31,31351,377,8,20
Nebraska,2020-06-06,31,15543,196,6,6
Nebraska,2020-06-20,31,17707,249,6,20
Nebraska,2020-04-12,31,805,18,4,12
Nebraska,2020-06-05,31,15379,193,6,5
Nebraska,2020-07-29,31,25448,331,7,29
Nebraska,2020-07-16,31,22178,307,7,16
Nebraska,2020-04-18,31,1348,28,4,18
Nebraska,2020-05-27,31,12975,168,5,27
Nebraska,2020-07-18,31,22545,308,7,18
Nebraska,2020-06-13,31,16634,221,6,13
Nebraska,2020-08-14,31,29988,363,8,14
Nebraska,2020-08-23,31,31889,384,8,23
Nebraska,2020-07-28,31,25140,326,7,28
Nebraska,2020-05-13,31,9072,106,5,13
Nebraska,2020-06-26,31,18524,270,6,26
Nebraska,2020-05-17,31,10348,129,5,17
Nebraska,2020-03-15,31,31,0,3,15
Nebraska,2020-04-11,31,718,18,4,11
Nebraska,2020-03-09,31,16,0,3,9
Nebraska,2020-03-29,31,138,2,3,29
Nebraska,2020-04-15,31,994,22,4,15
Nebraska,2020-05-18,31,10625,132,5,18
Nebraska,2020-08-12,31,29244,359,8,12
Nebraska,2020-04-28,31,3613,56,4,28
Nebraska,2020-03-24,31,77,0,3,24
Nebraska,2020-08-16,31,30372,363,8,16
Nebraska,2020-04-29,31,3876,67,4,29
Nebraska,2020-08-03,31,26956,334,8,3
Nebraska,2020-06-17,31,17226,239,6,17
Nebraska,2020-03-23,31,73,0,3,23
Nebraska,2020-07-06,31,20052,286,7,6
Nebraska,2020-03-06,31,14,0,3,6
Nebraska,2020-04-30,31,4332,70,4,30
Nebraska,2020-05-29,31,13654,177,5,29
Nebraska,2020-03-30,31,185,3,3,30
Nebraska,2020-06-22,31,17957,255,6,22
Nebraska,2020-04-07,31,491,12,4,7
Nebraska,2020-08-21,31,31626,381,8,21
Nebraska,2020-05-16,31,10220,129,5,16
Nebraska,2020-07-07,31,20205,287,7,7
Nebraska,2020-07-10,31,20834,294,7,10
Nebraska,2020-07-11,31,21035,296,7,11
Nebraska,2020-07-02,31,19476,284,7,2
Nebraska,2020-05-28,31,13260,170,5,28
Nebraska,2020-07-21,31,23190,313,7,21
Nebraska,2020-06-23,31,18091,262,6,23
Nebraska,2020-05-26,31,12618,160,5,26
Nebraska,2020-08-07,31,28104,352,8,7
Nebraska,2020-04-13,31,870,19,4,13
Nebraska,2020-07-03,31,19660,285,7,3
Nebraska,2020-05-24,31,12133,153,5,24
Nebraska,2020-03-07,31,14,0,3,7
Nebraska,2020-06-15,31,16860,226,6,15
Nebraska,2020-03-27,31,102,2,3,27
Nebraska,2020-07-19,31,22637,308,7,19
Nebraska,2020-05-21,31,11423,148,5,21
Nebraska,2020-07-13,31,21444,298,7,13
Nebraska,2020-06-24,31,18220,263,6,24
Nebraska,2020-04-26,31,3126,54,4,26
Nebraska,2020-06-16,31,17031,236,6,16
Nebraska,2020-05-23,31,11988,150,5,23
Nebraska,2020-04-09,31,594,15,4,9
Nebraska,2020-05-22,31,11661,149,5,22
Nebraska,2020-03-08,31,16,0,3,8
Nebraska,2020-03-26,31,91,0,3,26
Nebraska,2020-07-08,31,20437,291,7,8
Nebraska,2020-04-10,31,678,18,4,10
Nebraska,2020-05-15,31,9766,122,5,15
Nebraska,2020-07-30,31,25766,333,7,30
Nebraska,2020-08-11,31,29030,357,8,11
Nebraska,2020-08-22,31,31780,382,8,22
Nebraska,2020-08-19,31,31040,373,8,19
Nebraska,2020-08-10,31,28696,354,8,10
Nebraska,2020-04-08,31,538,14,4,8
Nebraska,2020-05-19,31,10846,136,5,19
Nebraska,2020-06-14,31,16735,221,6,14
Nebraska,2020-03-25,31,84,0,3,25
Nebraska,2020-07-26,31,24618,322,7,26
Nebraska,2020-03-13,31,27,0,3,13
Nebraska,2020-04-27,31,3487,54,4,27
Nebraska,2020-05-25,31,12354,155,5,25
Nebraska,2020-06-25,31,18346,266,6,25
Nebraska,2020-03-28,31,122,2,3,28
Nebraska,2020-04-24,31,2474,50,4,24
Nebraska,2020-03-14,31,29,0,3,14
Nebraska,2020-08-04,31,27178,339,8,4
Nebraska,2020-05-20,31,11119,141,5,20
Nebraska,2020-07-20,31,22847,313,7,20
Nebraska,2020-06-12,31,16513,221,6,12
Nebraska,2020-04-16,31,1094,24,4,16
Nebraska,2020-05-30,31,13905,177,5,30
Nebraska,2020-05-31,31,14101,178,5,31
Nebraska,2020-06-27,31,18775,271,6,27
Nebraska,2020-04-17,31,1216,24,4,17
Nebraska,2020-07-27,31,24899,322,7,27
Nebraska,2020-08-17,31,30563,363,8,17
Nebraska,2020-02-23,31,11,0,2,23
Nebraska,2020-05-01,31,4838,72,5,1
Nebraska,2020-04-21,31,1726,38,4,21
Nebraska,2020-04-19,31,1473,28,4,19
Nebraska,2020-02-19,31,10,0,2,19
Nebraska,2020-07-14,31,21717,299,7,14
Nebraska,2020-03-31,31,199,4,3,31
Nebraska,2020-07-04,31,19826,285,7,4
Nebraska,2020-08-13,31,29660,362,8,13
Nebraska,2020-07-17,31,22361,308,7,17
Nebraska,2020-02-20,31,11,0,2,20
Nebraska,2020-08-18,31,30825,370,8,18
Nebraska,2020-06-11,31,16315,217,6,11
Nebraska,2020-02-17,31,10,0,2,17
Nebraska,2020-08-08,31,28245,353,8,8
Nebraska,2020-02-18,31,10,0,2,18
Nebraska,2020-02-22,31,11,0,2,22
Nebraska,2020-07-25,31,24412,322,7,25
Nebraska,2020-03-22,31,62,0,3,22
Nebraska,2020-02-21,31,11,0,2,21
Nebraska,2020-05-14,31,9411,117,5,14
Nevada,2020-07-28,32,44991,760,7,28
Nevada,2020-07-14,32,29669,613,7,14
Nevada,2020-08-10,32,57022,963,8,10
Nevada,2020-06-21,32,13236,487,6,21
Nevada,2020-04-08,32,2318,80,4,8
Nevada,2020-04-23,32,4208,195,4,23
Nevada,2020-06-14,32,11199,464,6,14
Nevada,2020-05-21,32,7404,381,5,21
Nevada,2020-03-12,32,11,0,3,12
Nevada,2020-03-25,32,405,10,3,25
Nevada,2020-03-31,32,1113,26,3,31
Nevada,2020-05-19,32,7169,373,5,19
Nevada,2020-07-31,32,48142,831,7,31
Nevada,2020-05-13,32,6482,331,5,13
Nevada,2020-05-12,32,6311,321,5,12
Nevada,2020-06-04,32,9118,429,6,4
Nevada,2020-08-08,32,55481,949,8,8
Nevada,2020-05-18,32,7059,364,5,18
Nevada,2020-08-15,32,60648,1070,8,15
Nevada,2020-06-24,32,14460,494,6,24
Nevada,2020-06-23,32,14058,492,6,23
Nevada,2020-07-29,32,45937,782,7,29
Nevada,2020-05-26,32,8059,396,5,26
Nevada,2020-05-04,32,5627,266,5,4
Nevada,2020-04-13,32,3036,114,4,13
Nevada,2020-08-07,32,54633,920,8,7
Nevada,2020-07-16,32,32024,627,7,16
Nevada,2020-07-06,32,22930,537,7,6
Nevada,2020-04-25,32,4539,206,4,25
Nevada,2020-03-22,32,190,2,3,22
Nevada,2020-05-09,32,6046,306,5,9
Nevada,2020-04-11,32,2720,111,4,11
Nevada,2020-08-19,32,63127,1135,8,19
Nevada,2020-08-22,32,65150,1197,8,22
Nevada,2020-05-08,32,5942,301,5,8
Nevada,2020-06-29,32,17971,505,6,29
Nevada,2020-03-18,32,82,1,3,18
Nevada,2020-03-19,32,99,1,3,19
Nevada,2020-03-05,32,2,0,3,5
Nevada,2020-07-20,32,36805,650,7,20
Nevada,2020-04-20,32,3830,163,4,20
Nevada,2020-05-02,32,5390,257,5,2
Nevada,2020-07-09,32,25055,574,7,9
Nevada,2020-07-30,32,47034,805,7,30
Nevada,2020-08-18,32,62752,1102,8,18
Nevada,2020-05-20,32,7301,378,5,20
Nevada,2020-08-13,32,58812,1030,8,13
Nevada,2020-04-03,32,1549,43,4,3
Nevada,2020-07-24,32,41013,722,7,24
Nevada,2020-05-24,32,7886,394,5,24
Nevada,2020-06-27,32,16400,500,6,27
Nevada,2020-06-11,32,10464,460,6,11
Nevada,2020-03-07,32,2,0,3,7
Nevada,2020-07-03,32,20878,530,7,3
Nevada,2020-07-15,32,30587,619,7,15
Nevada,2020-04-16,32,3321,142,4,16
Nevada,2020-06-15,32,11316,466,6,15
Nevada,2020-05-31,32,8628,419,5,31
Nevada,2020-04-10,32,2606,86,4,10
Nevada,2020-06-30,32,18582,507,6,30
Nevada,2020-06-08,32,9815,442,6,8
Nevada,2020-07-13,32,28597,596,7,13
Nevada,2020-06-17,32,11852,473,6,17
Nevada,2020-03-13,32,19,0,3,13
Nevada,2020-06-07,32,9673,438,6,7
Nevada,2020-06-16,32,11673,467,6,16
Nevada,2020-04-27,32,4708,219,4,27
Nevada,2020-07-19,32,35826,648,7,19
Nevada,2020-06-05,32,9306,436,6,5
Nevada,2020-06-01,32,8701,420,6,1
Nevada,2020-05-25,32,7959,396,5,25
Nevada,2020-06-06,32,9494,437,6,6
Nevada,2020-06-25,32,14911,495,6,25
Nevada,2020-03-11,32,7,0,3,11
Nevada,2020-03-28,32,738,14,3,28
Nevada,2020-05-05,32,5665,276,5,5
Nevada,2020-08-14,32,59800,1045,8,14
Nevada,2020-03-14,32,21,0,3,14
Nevada,2020-04-24,32,4398,203,4,24
Nevada,2020-07-01,32,19151,512,7,1
Nevada,2020-08-04,32,52256,862,8,4
Nevada,2020-07-26,32,42919,734,7,26
Nevada,2020-07-25,32,41993,733,7,25
Nevada,2020-04-05,32,1880,46,4,5
Nevada,2020-04-01,32,1279,32,4,1
Nevada,2020-04-17,32,3524,151,4,17
Nevada,2020-08-01,32,49207,832,8,1
Nevada,2020-05-16,32,6810,349,5,16
Nevada,2020-07-05,32,22518,537,7,5
Nevada,2020-07-08,32,24378,556,7,8
Nevada,2020-07-07,32,23848,549,7,7
Nevada,2020-04-19,32,3710,158,4,19
Nevada,2020-07-10,32,25961,581,7,10
Nevada,2020-03-26,32,535,10,3,26
Nevada,2020-08-21,32,64573,1185,8,21
Nevada,2020-07-11,32,26912,592,7,11
Nevada,2020-04-14,32,3137,130,4,14
Nevada,2020-08-23,32,65678,1199,8,23
Nevada,2020-08-17,32,62022,1077,8,17
Nevada,2020-05-28,32,8247,410,5,28
Nevada,2020-06-18,32,12164,475,6,18
Nevada,2020-05-10,32,6120,306,5,10
Nevada,2020-07-02,32,19871,525,7,2
Nevada,2020-03-08,32,4,0,3,8
Nevada,2020-04-26,32,4638,206,4,26
Nevada,2020-07-17,32,33372,638,7,17
Nevada,2020-04-06,32,1971,58,4,6
Nevada,2020-08-11,32,57608,982,8,11
Nevada,2020-08-02,32,50270,833,8,2
Nevada,2020-06-02,32,8858,420,6,2
Nevada,2020-05-15,32,6733,345,5,15
Nevada,2020-06-12,32,10704,462,6,12
Nevada,2020-04-04,32,1758,46,4,4
Nevada,2020-05-06,32,5744,286,5,6
Nevada,2020-04-21,32,3937,163,4,21
Nevada,2020-03-10,32,4,0,3,10
Nevada,2020-03-06,32,2,0,3,6
Nevada,2020-04-30,32,5053,243,4,30
Nevada,2020-04-07,32,2101,60,4,7
Nevada,2020-05-11,32,6152,312,5,11
Nevada,2020-03-21,32,165,2,3,21
Nevada,2020-05-03,32,5473,262,5,3
Nevada,2020-03-30,32,1044,18,3,30
Nevada,2020-06-28,32,17187,500,6,28
Nevada,2020-03-17,32,55,1,3,17
Nevada,2020-08-06,32,53705,901,8,6
Nevada,2020-08-20,32,63699,1175,8,20
Nevada,2020-03-23,32,265,4,3,23
Nevada,2020-06-22,32,13575,490,6,22
Nevada,2020-05-29,32,8375,415,5,29
Nevada,2020-06-03,32,8950,429,6,3
Nevada,2020-07-22,32,38759,705,7,22
Nevada,2020-04-18,32,3626,155,4,18
Nevada,2020-05-07,32,5858,293,5,7
Nevada,2020-08-05,32,52919,891,8,5
Nevada,2020-03-16,32,45,1,3,16
Nevada,2020-03-24,32,315,6,3,24
Nevada,2020-04-15,32,3212,137,4,15
Nevada,2020-04-02,32,1458,38,4,2
Nevada,2020-04-12,32,2860,113,4,12
Nevada,2020-08-12,32,58132,999,8,12
Nevada,2020-03-20,32,165,2,3,20
Nevada,2020-05-27,32,8150,402,5,27
Nevada,2020-05-01,32,5249,254,5,1
Nevada,2020-06-19,32,12525,479,6,19
Nevada,2020-05-23,32,7769,392,5,23
Nevada,2020-06-26,32,15359,498,6,26
Nevada,2020-05-14,32,6604,339,5,14
Nevada,2020-03-29,32,920,15,3,29
Nevada,2020-03-15,32,26,0,3,15
Nevada,2020-06-13,32,10992,463,6,13
Nevada,2020-08-09,32,56278,959,8,9
Nevada,2020-07-04,32,21671,530,7,4
Nevada,2020-03-27,32,621,10,3,27
Nevada,2020-06-09,32,10046,445,6,9
Nevada,2020-07-21,32,37605,680,7,21
Nevada,2020-03-09,32,4,0,3,9
Nevada,2020-04-09,32,2456,82,4,9
Nevada,2020-08-03,32,51236,847,8,3
Nevada,2020-05-22,32,7531,387,5,22
Nevada,2020-04-29,32,4934,237,4,29
Nevada,2020-05-30,32,8519,417,5,30
Nevada,2020-07-12,32,27745,593,7,12
Nevada,2020-04-22,32,4081,187,4,22
Nevada,2020-07-27,32,43880,739,7,27
Nevada,2020-08-16,32,61374,1074,8,16
Nevada,2020-06-10,32,10216,449,6,10
Nevada,2020-07-23,32,40088,709,7,23
Nevada,2020-06-20,32,12977,486,6,20
Nevada,2020-07-18,32,34606,647,7,18
Nevada,2020-05-17,32,6935,350,5,17
Nevada,2020-04-28,32,4812,225,4,28
New Hampshire,2020-05-06,33,2741,111,5,6
New Hampshire,2020-04-09,33,819,21,4,9
New Hampshire,2020-06-30,33,5782,371,6,30
New Hampshire,2020-07-08,33,5952,386,7,8
New Hampshire,2020-06-15,33,5345,320,6,15
New Hampshire,2020-04-26,33,1864,60,4,26
New Hampshire,2020-06-16,33,5364,326,6,16
New Hampshire,2020-04-06,33,715,9,4,6
New Hampshire,2020-03-12,33,6,0,3,12
New Hampshire,2020-06-07,33,5043,286,6,7
New Hampshire,2020-03-16,33,17,0,3,16
New Hampshire,2020-07-13,33,6068,391,7,13
New Hampshire,2020-05-03,33,2518,86,5,3
New Hampshire,2020-07-15,33,6113,394,7,15
New Hampshire,2020-03-15,33,13,0,3,15
New Hampshire,2020-04-05,33,669,9,4,5
New Hampshire,2020-04-12,33,985,23,4,12
New Hampshire,2020-04-15,33,1139,32,4,15
New Hampshire,2020-06-13,33,5299,318,6,13
New Hampshire,2020-06-10,33,5178,301,6,10
New Hampshire,2020-04-29,33,2054,66,4,29
New Hampshire,2020-08-18,33,7017,424,8,18
New Hampshire,2020-06-09,33,5132,294,6,9
New Hampshire,2020-07-12,33,6054,391,7,12
New Hampshire,2020-06-18,33,5450,331,6,18
New Hampshire,2020-07-02,33,5822,375,7,2
New Hampshire,2020-04-14,33,1091,27,4,14
New Hampshire,2020-04-07,33,747,13,4,7
New Hampshire,2020-08-01,33,6613,416,8,1
New Hampshire,2020-03-17,33,26,0,3,17
New Hampshire,2020-08-23,33,7107,429,8,23
New Hampshire,2020-04-30,33,2146,72,4,30
New Hampshire,2020-04-21,33,1491,42,4,21
New Hampshire,2020-06-12,33,5251,315,6,12
New Hampshire,2020-07-07,33,5932,384,7,7
New Hampshire,2020-04-28,33,2010,60,4,28
New Hampshire,2020-05-01,33,2310,81,5,1
New Hampshire,2020-07-25,33,6415,409,7,25
New Hampshire,2020-06-11,33,5209,308,6,11
New Hampshire,2020-07-24,33,6375,407,7,24
New Hampshire,2020-05-02,33,2429,84,5,2
New Hampshire,2020-03-18,33,39,0,3,18
New Hampshire,2020-04-25,33,1793,60,4,25
New Hampshire,2020-07-01,33,5802,373,7,1
New Hampshire,2020-03-14,33,7,0,3,14
New Hampshire,2020-05-05,33,2636,92,5,5
New Hampshire,2020-06-17,33,5436,330,6,17
New Hampshire,2020-04-11,33,929,23,4,11
New Hampshire,2020-04-27,33,1938,60,4,27
New Hampshire,2020-03-13,33,7,0,3,13
New Hampshire,2020-08-20,33,7050,428,8,20
New Hampshire,2020-07-28,33,6500,409,7,28
New Hampshire,2020-07-26,33,6436,409,7,26
New Hampshire,2020-07-14,33,6091,392,7,14
New Hampshire,2020-06-14,33,5318,320,6,14
New Hampshire,2020-06-08,33,5079,286,6,8
New Hampshire,2020-04-08,33,788,18,4,8
New Hampshire,2020-05-04,33,2588,86,5,4
New Hampshire,2020-08-15,33,6980,423,8,15
New Hampshire,2020-07-03,33,5857,376,7,3
New Hampshire,2020-08-07,33,6779,419,8,7
New Hampshire,2020-03-08,33,4,0,3,8
New Hampshire,2020-08-17,33,7004,423,8,17
New Hampshire,2020-05-13,33,3299,150,5,13
New Hampshire,2020-07-17,33,6165,395,7,17
New Hampshire,2020-08-14,33,6964,423,8,14
New Hampshire,2020-06-27,33,5717,367,6,27
New Hampshire,2020-05-31,33,4651,245,5,31
New Hampshire,2020-03-31,33,367,3,3,31
New Hampshire,2020-03-22,33,78,0,3,22
New Hampshire,2020-07-04,33,5871,380,7,4
New Hampshire,2020-08-08,33,6818,419,8,8
New Hampshire,2020-08-12,33,6887,420,8,12
New Hampshire,2020-05-14,33,3382,151,5,14
New Hampshire,2020-05-30,33,4545,242,5,30
New Hampshire,2020-04-19,33,1392,41,4,19
New Hampshire,2020-07-27,33,6441,409,7,27
New Hampshire,2020-04-17,33,1287,37,4,17
New Hampshire,2020-08-21,33,7071,428,8,21
New Hampshire,2020-05-15,33,3464,159,5,15
New Hampshire,2020-08-22,33,7092,429,8,22
New Hampshire,2020-05-29,33,4492,238,5,29
New Hampshire,2020-06-21,33,5544,339,6,21
New Hampshire,2020-07-22,33,6295,402,7,22
New Hampshire,2020-03-05,33,2,0,3,5
New Hampshire,2020-05-12,33,3239,142,5,12
New Hampshire,2020-03-02,33,1,0,3,2
New Hampshire,2020-07-23,33,6318,405,7,23
New Hampshire,2020-03-20,33,55,0,3,20
New Hampshire,2020-06-20,33,5518,339,6,20
New Hampshire,2020-06-03,33,4795,265,6,3
New Hampshire,2020-05-10,33,3071,133,5,10
New Hampshire,2020-03-03,33,2,0,3,3
New Hampshire,2020-07-06,33,5914,382,7,6
New Hampshire,2020-07-05,33,5897,381,7,5
New Hampshire,2020-03-06,33,2,0,3,6
New Hampshire,2020-08-02,33,6634,417,8,2
New Hampshire,2020-03-21,33,65,0,3,21
New Hampshire,2020-03-10,33,5,0,3,10
New Hampshire,2020-08-11,33,6861,419,8,11
New Hampshire,2020-06-02,33,4749,256,6,2
New Hampshire,2020-05-11,33,3160,133,5,11
New Hampshire,2020-03-04,33,2,0,3,4
New Hampshire,2020-08-05,33,6719,418,8,5
New Hampshire,2020-04-01,33,415,4,4,1
New Hampshire,2020-06-01,33,4685,245,6,1
New Hampshire,2020-06-28,33,5747,367,6,28
New Hampshire,2020-06-04,33,4876,273,6,4
New Hampshire,2020-03-30,33,314,3,3,30
New Hampshire,2020-06-22,33,5558,339,6,22
New Hampshire,2020-05-25,33,4197,210,5,25
New Hampshire,2020-03-28,33,214,2,3,28
New Hampshire,2020-08-10,33,6840,419,8,10
New Hampshire,2020-04-10,33,885,22,4,10
New Hampshire,2020-08-04,33,6693,418,8,4
New Hampshire,2020-05-20,33,3868,190,5,20
New Hampshire,2020-07-20,33,6249,398,7,20
New Hampshire,2020-05-24,33,4149,209,5,24
New Hampshire,2020-03-07,33,4,0,3,7
